Yıl,imonth,iday,country,country_txt,region,region_txt,provstate,city,latitude,longitude,location,summary,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,target1,natlty1,natlty1_txt,gname,gsubname,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weapdetail,nkill,nwound,propcomment,addnotes,scite1,scite2,scite3,CITY_LATITUDE,CITY_LONGITUDE,COUNTRY_LATITUDE,COUNTRY_LONGITUDE
1992,3,19,209,Turkey,10,Middle East & North Africa,Sirnak,Cizre,37.33083,42.184602,,,,,0,1,0,1,Suikast,3,Polis,25,Polis Güvenlik Güçleri / Görevlileri,Köy Muhafız Üyesi,209,Türkiye,Kürdistan İşçi Partisi (PKK),,Ateşli silahlar,3,tabanca,Tabanca,1,0,,,,,,3733112113,4218520436,3898843426,3629778344
1992,3,19,209,Turkey,10,Middle East & North Africa,Sirnak,Cizre,37.33083,42.184602,,,,,0,1,0,1,Suikast,3,Polis,25,Polis Güvenlik Güçleri / Görevlileri,2 Village Guard üyeleri,209,Türkiye,Kürdistan İşçi Partisi (PKK),,meydan kavgası,24,Halat veya Diğer Bozulma Cihazı,Asılı,2,0,,,,,,3733112113,4218520436,3898843426,3629778344
1992,3,19,209,Turkey,10,Middle East & North Africa,Diyarbakir,Diyarbakir,37.924678,40.211448,,,,,0,1,0,7,Tesis / Altyapı Saldırısı,2,Hükümet (Genel),21,Hükümet Binası / İşletme / Ofis,Postane,209,Türkiye,Kürdistan İşçi Partisi (PKK),,tahrik edici,,,tahrik edici,0,0,,,,,,379143323,4016550175,3898843426,3629778344
1992,3,19,209,Turkey,10,Middle East & North Africa,Unknown,Karabayir,,,,,,,0,1,0,3,Bombalama / Patlama,3,Polis,25,Polis Güvenlik Güçleri / Görevlileri,birim,209,Türkiye,Kürdistan İşçi Partisi (PKK),,Patlayıcılar / Bombalar / Dinamit,7,El bombası,El bombası,,,,,,,,3695121,30059764,3898843426,3629778344
1992,3,19,209,Turkey,10,Middle East & North Africa,Mardin,Dargecit,37.546586,41.720699,,,,,0,1,0,2,Silahlı saldırı,3,Polis,25,Polis Güvenlik Güçleri / Görevlileri,birim,209,Türkiye,Kürdistan İşçi Partisi (PKK),,Ateşli silahlar,2,Otomatik silah,Otomatik ateşli silah,4,0,,,,,,375463752,417197841,3898843426,3629778344
1992,3,19,209,Turkey,10,Middle East & North Africa,Siirt,Kurtalan,37.926076,41.70203,,,,,0,1,0,2,Silahlı saldırı,14,Özel Vatandaşlar,77,İşçi (Genel) / Meslek Tanımlanmış,Fizik Evleri,209,Türkiye,Kürdistan İşçi Partisi (PKK),,Ateşli silahlar,2,Otomatik silah,Otomatik ateşli silah,0,0,,,,,,3792602067,4170142033,3898843426,3629778344
1992,3,19,209,Turkey,10,Middle East & North Africa,Siirt,Kurtalan,37.926076,41.70203,,,,,0,1,0,3,Bombalama / Patlama,16,Telekomünikasyon,89,Televizyon,Televizyon Röle İstasyonu,209,Türkiye,Kürdistan İşçi Partisi (PKK),,Patlayıcılar / Bombalar / Dinamit,11,"Mermi (roketler, harçlar, RPG'ler, vb.)",Roket,0,0,,,,,,3792602067,4170142033,3898843426,3629778344
1992,3,19,209,Turkey,10,Middle East & North Africa,Siirt,Kurtalan,37.926076,41.70203,,,,,0,1,0,3,Bombalama / Patlama,1,iş,5,Endüstriyel / Tekstil / Fabrika,Çimento Fabrikası,209,Türkiye,Kürdistan İşçi Partisi (PKK),,Patlayıcılar / Bombalar / Dinamit,11,"Mermi (roketler, harçlar, RPG'ler, vb.)",Roket,0,0,,,,,,3792602067,4170142033,3898843426,3629778344
1992,3,19,209,Turkey,10,Middle East & North Africa,Izmir,Izmir,38.427346,27.13908,,,,,0,1,0,2,Silahlı saldırı,3,Polis,23,Polis Devriyesi (araçlar ve konvoylar dahil),araç,209,Türkiye,Bilinmeyen,,Ateşli silahlar,2,Otomatik silah,Otomatik ateşli silah,2,1,,,,,,384654758,2719007599,3898843426,3629778344
1994,7,13,209,Turkey,10,Middle East & North Africa,Adana,Adana,36.99154,35.331051,,,,,0,1,0,3,Bombalama / Patlama,14,Özel Vatandaşlar,79,"Kamu Alanı (bahçe, otopark, garaj, plaj, kamu binası, kamp)",Kayahan İş Merkezi,209,Türkiye,Mezopotamya Ordusu (MEZOR),,Patlayıcılar / Bombalar / Dinamit,16,Bilinmeyen Patlayıcı Türü,Patlayıcı,0,0,,,,,,3699337004,3532760818,3898843426,3629778344
1994,7,14,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.013517,28.950672,,,,,1,1,0,3,Bombalama / Patlama,1,iş,2,Restoran / Bar / Caf,Bar,209,Türkiye,Büyük Doğu İslami Akıncılar Cephesi (IBDA-C),,Patlayıcılar / Bombalar / Dinamit,16,Bilinmeyen Patlayıcı Türü,Patlayıcı,0,0,,,,,,4101709296,2896335096,3898843426,3629778344
1994,7,14,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.013517,28.950672,,,,,1,1,0,3,Bombalama / Patlama,1,iş,2,Restoran / Bar / Caf,Bar,209,Türkiye,Büyük Doğu İslami Akıncılar Cephesi (IBDA-C),,Patlayıcılar / Bombalar / Dinamit,16,Bilinmeyen Patlayıcı Türü,Patlayıcı,0,0,,,,,,4101709296,2896335096,3898843426,3629778344
2015,12,22,209,Turkey,10,Middle East & North Africa,Sirnak,Unknown,37.418748,42.491834,Olay Ömer Kavlak Meydanı bölgesinde meydana geldi.,"12/22/2015: Saldırganlar, Şırnak'ın Ömer Kavlak Meydanı'nda zırhlı bir polis aracına roket fırlattı. Saldırıda bir polis memuru öldürüldü ve iki polis memuru yaralandı. Olayla ilgili grup sorumluluğu üstlenmedi",,,,,,,,,,,,,,,,,,,,,,,,,,,,2250221095,2532001621,3898843426,3629778344
2014,3,31,209,Turkey,10,Middle East & North Africa,Siirt,Tillo,37.933612,41.945397,Olay Yeni Mahalle mahallesinde meydana geldi,"03/31/2014: Bir araçtaki saldırganlar, İslami Felsefe Partisi (SP) belediye başkan adayı Behmen Aydın'a, Yeni Mahalle mahallesi Tvie kenti Siirt ili, Türkiye’nin evinin önünde ateş açtı. Saldırıda Aydın öldü ve beş kişi yaralandı. Olay için hiçbir grup sorumluluk kabul etmedi.",,,0,1,0,1,Suikast,14,Özel Vatandaşlar,84,Siyasi Parti Üyesi / Rallisi,Belediye Başkan Adayı: Behmen Aydın,209,Türkiye,Bilinmeyen,,Ateşli silahlar,5,Bilinmeyen Silah Türü,,1,5,,,"""""İslamcı Felicity Partisi'nin belediye başkan adayı,"""" 31 Mart 2014, Türk Daily.","""""Türkiye'de belediye seçimleri için adaylardan biri öldü"""", Trend Haber Ajansı, 31 Mart 2014.","""""Doğudaki saldırıda belediye başkan adayı öldürüldü,"""" Xinhua Genel Haber Servisi, 31 Mart 2014.",37933612,41945397,3898843426,3629778344
2014,3,31,209,Turkey,10,Middle East & North Africa,Hatay,Yayladagi,35.903467,36.060856,,"03/31/2014: Suriye'deki saldırganlar Türkiye Hatay ili Yayladağı kasabasına bir roket fırlattılar. Roket, bir mülteci kampının yanındaki camiye çarparak bir kadını yaraladı. Olay için hiçbir grup sorumluluk kabul etmedi.",,,0,1,0,3,Bombalama / Patlama,15,Dini Figürler / Kurumlar,86,İbadet yeri,cami,209,Türkiye,Bilinmeyen,,Patlayıcılar / Bombalar / Dinamit,11,"Mermi (roketler, harçlar, RPG'ler, vb.)",Saldırıda üç havan topu yuvarlandı.,0,1,Bu saldırıda bir cami hasar gördü.,,"""""Suriye roketi Türk camisini vurdu, mülteciyi yaraladı"""", Associated Press, 31 Mart 2014.","""""Türk ordusu roketi camiye vurduktan sonra Suriye'ye ateş ediyor"""", Daily Star Online, 31 Mart 2014.","""""Suriye'den atılan roket, Hatay'da cami vuruyor, bir tane yaralıyor,"""" Bugün Zaman Online, 31 Mart 2014.",359033615,36060827,3898843426,3629778344
2013,2,1,209,Turkey,10,Middle East & North Africa,Ankara,Ankara,39.933971,32.858521,Olay Remzi Oğuz Arık Mahalle mahallesinde meydana geldi.,"02/01/2013: Bir intihar bombacısı Ankara'daki Ankara Büyükelçiliği dışındaki patlayıcıları patlattı. Bir gardiyan öldü ve bir gazeteci ve iki Türk muhafızı da dahil olmak üzere üç kişi yaralandı. Devrimici Halk Kurtuluş Cephesi (DHKP / C), Irak, Suriye, Mısır ve Libya'da ABD'nin (ABD) faaliyetlerine misilleme yapıldığını belirterek saldırının sorumluluğunu üstlendi.",,,0,1,1,3,Bombalama / Patlama,7,Hükümet (Diplomatik),46,Elçilik / Konsolosluk,elçilik,217,Amerika Birleşik Devletleri,Devrimici Halk Kurtuluş Cephesi (DHKP / C),,Patlayıcılar / Bombalar / Dinamit,13,İntihar (insan tarafından vücutta taşınan),Saldırıda altı kilogram TNT ve bir el bombasından oluşan düğme patlatılmış bir intihar bombası kullanıldı.,2,3,Bu saldırıda ABD büyükelçiliği hasar gördü.,,"""""Türkiye Başbakanı, terörle mücadelede Avrupa desteğini reddetti: rapor,"""" Agence France Presse - İngilizce, 4 Şubat 2013.","""""Türkiye, bombalı saldırının planlandığını biliyor"""" diyor Agence France Presse, 4 Şubat 2013.","""""Türk Marksist grubu ABD büyükelçiliği saldırısında bulundu,"""" Agence France Presse - İngilizce, 2 Şubat 2013.",3992424332,3285706324,3898843426,3629778344
1982,8,7,209,Turkey,10,Middle East & North Africa,Ankara,Ankara,39.930266,32.855813,,,,,0,1,0,3,Bombalama / Patlama,6,Havaalanları,44,Havalimanı,Esenboğa Uluslararası Havaalanı,209,Türkiye,Ermenistan'ın Kurtuluşu için Ermeni Gizli Ordusu,,Patlayıcılar / Bombalar / Dinamit,16,Bilinmeyen Patlayıcı Türü,Bomba,,,,,,,,3992424332,3285706324,3898843426,3629778344
1990,10,18,209,Turkey,10,Middle East & North Africa,Igdir,Asagiaratan,39.83093,44.552949,,,1,İsyan / Gerilla Eylemi,0,1,0,2,Silahlı saldırı,4,Askeri,29,Askeri Birim / Devriye / Konvoy,birim,209,Türkiye,Kürdistan İşçi Partisi (PKK),,Ateşli silahlar,2,Otomatik silah,Otomatik ateşli silah,2,0,,,,,,3983093,44552949,3898843426,3629778344
1996,6,30,209,Turkey,10,Middle East & North Africa,Tunceli,Tunceli,39.105473,39.547707,,,1,İsyan / Gerilla Eylemi,0,1,1,3,Bombalama / Patlama,4,Askeri,,,Askeri Tören,209,Türkiye,Bilinmeyen,,Patlayıcılar / Bombalar / Dinamit,13,İntihar (insan tarafından vücutta taşınan),Bomba,10,30,,,,,,3910574411,3954749867,3898843426,3629778344
1996,7,1,209,Turkey,10,Middle East & North Africa,Sivas,Sivas,39.74887,37.016499,,,,,0,1,0,2,Silahlı saldırı,3,Polis,22,"Polis binası (karargah, istasyon, okul)",Polis Merkezi,209,Türkiye,Bilinmeyen,,Ateşli silahlar,5,Bilinmeyen Silah Türü,ateşli silâh,0,1,,,,,,3974879329,3701648671,3898843426,3629778344
1996,7,2,209,Turkey,10,Middle East & North Africa,Tunceli,Tunceli,39.105473,39.547707,,,1,İsyan / Gerilla Eylemi,0,1,0,3,Bombalama / Patlama,4,Askeri,29,Askeri Birim / Devriye / Konvoy,ordu devriyesi,209,Türkiye,Kürdistan İşçi Partisi (PKK),,Patlayıcılar / Bombalar / Dinamit,11,"Mermi (roketler, harçlar, RPG'ler, vb.)",Tüfek itti el bombası,4,3,,,,,,3910574411,3954749867,3898843426,3629778344
1990,10,10,209,Turkey,10,Middle East & North Africa,Kars,Yukari damlipinar,40.295277,42.83,,,,,0,1,0,1,Suikast,14,Özel Vatandaşlar,68,Adlandırılmış Sivil,Ali Karaoğlanoğlu *,209,Türkiye,Kürdistan İşçi Partisi (PKK),Kürdistan Halk Kurtuluş Ordusu (Askeri Kanat),Ateşli silahlar,3,tabanca,Tabanca,1,0,,,,,,40295277,4283,3898843426,3629778344
1990,10,10,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.014061,28.960465,,,,,0,1,0,1,Suikast,2,Hükümet (Genel),20,Zeka,Kemal Tunçsel *,209,Türkiye,Türk Komünist Partisi / Marksist (TKP-ML),TİKKO,Ateşli silahlar,3,tabanca,Tabanca,1,0,,,,,,4101709296,2896335096,3898843426,3629778344
1990,10,11,209,Turkey,10,Middle East & North Africa,Mardin,Nusaybin District,37.154504,41.339913,,,1,İsyan / Gerilla Eylemi,0,1,0,2,Silahlı saldırı,4,Askeri,29,Askeri Birim / Devriye / Konvoy,birim,209,Türkiye,Bilinmeyen,,Ateşli silahlar,2,Otomatik silah,Otomatik ateşli silah,0,0,,,,,,370942833,412449568,3898843426,3629778344
1990,10,5,209,Turkey,10,Middle East & North Africa,Bitlis,Bitlis,38.393294,42.123986,,,,,0,1,0,2,Silahlı saldırı,3,Polis,22,"Polis binası (karargah, istasyon, okul)",Sexcuma Polis Karakolu,209,Türkiye,Kürdistan İşçi Partisi (PKK),Kürdistan Halk Kurtuluş Ordusu (Askeri Kanat),Ateşli silahlar,2,Otomatik silah,Otomatik ateşli silah,2,0,,,,,,38399251,4211245243,3898843426,3629778344
2014,6,7,209,Turkey,10,Middle East & North Africa,Diyarbakir,Lice district,38.457329,40.644468,,"06/07/2014: Saldırganlar, Diyarbakır'ın Lice ilçesindeki bir protesto sırasında güvenlik güçlerine ateş açtı ve el bombaları fırlattı. En az bir saldırgan da dahil olmak üzere iki kişi öldürüldü ve bir asker de dahil olmak üzere iki kişi de bu çatışmada yaralandı. Olayla ilgili grup sorumluluğu üstlenmedi",,,,,,,,,,,,,,,,,,,,,,,,,,,,3844084375,4065993988,3898843426,3629778344
2014,6,7,209,Turkey,10,Middle East & North Africa,Tunceli,Ovacik,39.358333,39.216111,,"06/07/2014: Saldırganlar, Tunceli ilinin Ovacık ilçesinde bir jandarma karakoluna ateş açtılar. Saldırıda kimse yaralandı. Olayla ilgili grup sorumluluğu üstlenmedi",,,,,,,,,,,,,,,,,,,,,,,,,,,,3991325455,3965234818,3898843426,3629778344
2014,6,8,209,Turkey,10,Middle East & North Africa,Kars,Kagizman,40.141479,43.117828,,"06/08/2014: Saldırganlar, Kars ilinin Kağızman ilçesinden iki inşaat işçisini kaçırdılar. İki işçi birkaç saat sonra serbest bırakıldı. Olayla ilgili grup sorumluluğu üstlenmedi",,,,,,,,,,,,,,,,,,,,,,,,,,,,4014114133,4311869133,3898843426,3629778344
2014,6,8,209,Turkey,10,Middle East & North Africa,Bingol,Unknown,38.885349,40.498291,,"06/08/2014: Saldırganlar, Bingöl'de bir taş ocağa saldırdı ve on araca ateş açtı. Taşlar bir barajın yapımında kullanılıyordu. Zayiat yok. Olayla ilgili grup sorumluluğu üstlenmedi",,,,,,,,,,,,,,,,,,,,,,,,,,,,2250221095,2532001621,3898843426,3629778344
2014,6,8,209,Turkey,10,Middle East & North Africa,Hakkari,Unknown,37.578115,43.738664,,06/08/2014: Molotov kokteyli ile silahlı saldırganlar ve taşlar Hakkari ilinde askeri bir kışla saldırıya uğradı. Rapor edilen zayiat yok. Olayla ilgili grup sorumluluğu üstlenmedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250221095,2532001621,3898843426,3629778344
2014,6,8,209,Turkey,10,Middle East & North Africa,Mus,Unknown,38.735556,41.488137,,"06/08/2014: Saldırganlar, Mus ilindeki iki ilçenin arasındaki yolda trafiği engellediler. Rapor edilen zayiat yok. Olayla ilgili grup sorumluluğu üstlenmedi",,,,,,,,,,,,,,,,,,,,,,,,,,,,2250221095,2532001621,3898843426,3629778344
1996,6,20,209,Turkey,10,Middle East & North Africa,Bingol,Bingol,38.887013,40.496196,,,,,0,1,0,7,Tesis / Altyapı Saldırısı,19,taşımacılık,100,Tren / Tren Rayları / Araba,tren istasyonu,209,Türkiye,Kürdistan İşçi Partisi (PKK),,tahrik edici,18,Kundaklama / Yangın,Kundakçılık,0,0,,,,,,3888693056,4049845183,3898843426,3629778344
2015,9,9,209,Turkey,10,Middle East & North Africa,Tunceli,Tunceli,39.106376,39.547762,"Olay, Cumhuriyet (Gazik) mahallesinde meydana geldi.","09/09/2015: Saldırganlar, Tunceli vilayetinin Cumhuriyet (Gazik) ilçesinde polis memurlarına saldırdılar. Saldırıda bir polis memuru öldürüldü ve iki polis memuru ve bir sivil yaralandı. Olayla ilgili grup sorumluluğu üstlenmedi",,,,,,,,,,,,,,,,,,,,,,,,,,,,3910574411,3954749867,3898843426,3629778344
2015,9,10,209,Turkey,10,Middle East & North Africa,Diyarbakir,Diyarbakir,37.935397,40.185198,Olay şehrin Kayapınar mahallesinde meydana geldi.,09/10/2015: Saldırganlar Diyarbakır'ın Diyarbakır ilinde bir polis aracına ateş açtı. Saldırıda iki polis memuru yaralandı. Olayla ilgili grup sorumluluğu üstlenmedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,379143323,4016550175,3898843426,3629778344
1979,9,15,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.018612,28.921206,,,,,0,0,0,1,Suikast,7,Hükümet (Diplomatik),45,"Diplomatik Personel (büyükelçilik, konsolosluk dışında)","Peter Polton, Konsolosluk Resmi",217,Amerika Birleşik Devletleri,Bilinmeyen,,Ateşli silahlar,3,tabanca,Tabanca,0,1,,,,,,4101709296,2896335096,3898843426,3629778344
2012,6,16,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.075948,28.900455,Olay şehrin Gaziosmanpaşa bölgesinde meydana geldi.,"06/16/2012: Saldırganlar, İstanbul'un Gaziosmanpaşa ilçesinde bir yol kenarındaki restoranda polis memurlarına ateş açtı. Saldırıda bir memur öldü ve bir diğeri yaralandı. Olay için hiçbir grup sorumluluk kabul etmedi.",,,0,1,0,2,Silahlı saldırı,3,Polis,25,Polis Güvenlik Güçleri / Görevlileri,Subaylar,209,Türkiye,Bilinmeyen,,Ateşli silahlar,5,Bilinmeyen Silah Türü,Saldırıda uzun namlulu ateşli silahlar kullanıldı.,1,1,,,"""""Polis, İstanbul saldırısında öldürüldü: resmi,"""" Agence France Presse - İngilizce, 16 Haziran 2012.","""""Polis, İstanbul saldırısında öldürüldü: resmi,"""" Agence France Presse, 16 Haziran 2012.","""""Türkiye: Bir Subayı Öldürdü, İstanbul Saldırı Hedefleyen Polisi Başka Bir Yarattı"""", Fırat Haber Ajansı Online, 16 Haziran 2012.",4101709296,2896335096,3898843426,3629778344
1979,9,17,209,Turkey,10,Middle East & North Africa,Kars,Kars,40.614334,43.101224,,,,,0,1,0,1,Suikast,2,Hükümet (Genel),15,Politikacı veya Siyasi Parti Hareketi / Toplantısı / Rallisi,"Besir Tanriverdi, İşadamı",209,Türkiye,Bilinmeyen,,Ateşli silahlar,5,Bilinmeyen Silah Türü,Ateşli silahlar,1,0,,,,,,406155296,431007956,3898843426,3629778344
1992,3,17,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.013517,28.950672,,,,,0,1,0,3,Bombalama / Patlama,3,Polis,22,"Polis binası (karargah, istasyon, okul)",yöneticiler (4 katlı bina),209,Türkiye,Dev Sol,,Patlayıcılar / Bombalar / Dinamit,16,Bilinmeyen Patlayıcı Türü,Patlayıcı,,,,,,,,4101709296,2896335096,3898843426,3629778344
1999,3,1,209,Turkey,10,Middle East & North Africa,Bursa,Bursa,40.188627,29.06085,,"03/01/1999: Türkiye’nin Bursa’daki Demokratik Sol Parti genel merkezine molotof kokteyli atıldı ve yangına neden oldu. Saldırıda, Kürdistan İşçi Partisi (PKK) taraftarlarının şüphelenildi.",,,0,1,0,3,Bombalama / Patlama,2,Hükümet (Genel),15,Politikacı veya Siyasi Parti Hareketi / Toplantısı / Rallisi,Bursa'da Demokratik Sol Parti Genel Merkezi,209,Türkiye,Kürdistan İşçi Partisi (PKK),,tahrik edici,19,Molotof Kokteyli / Petrol Bombası,Saldırıda molotof kokteyli kullanıldı.,0,0,Binadaki tüm mobilyalar yok edildi ve binanın içi hasar gördü,"Bu, 1999 yılı Mart ayı boyunca, İstanbul'da gerçekleşen ve / veya arabalara, siyasi parti ofislerine ve diğer bina hedeflerine atılan Molotof Kokteyli'ne katılan bir dizi saldırıdan biriydi.","""""1 Mart 1999, Bursa"""" da DSP binasında atılan üç benzin bombası.",,,401870689,290622326,3898843426,3629778344
2012,6,18,209,Turkey,10,Middle East & North Africa,Hatay,Hatay,36.204751,36.165597,,"06/18/2012: Saldırganlar Hatay ili, Türkiye Hatay şehrinde bir Türk askeri konvoyuna saldırdı. Saldırıda bir asker öldü, üç kişi de yaralandı. Olayla ilgili grup sorumluluğu üstlenmedi",,,,,,,,,,,,,,,,,,,,,,,,,,,,3620429763,36165597,3898843426,3629778344
1992,3,12,209,Turkey,10,Middle East & North Africa,Sanliurfa,Siverek,37.755081,39.317331,,,,,1,1,0,2,Silahlı saldırı,3,Polis,22,"Polis binası (karargah, istasyon, okul)",istasyon,209,Türkiye,Kürdistan İşçi Partisi (PKK),,Ateşli silahlar,2,Otomatik silah,Otomatik ateşli silah,2,1,,,,,,3775289118,3932064509,3898843426,3629778344
1992,3,12,209,Turkey,10,Middle East & North Africa,Sanliurfa,Siverek,37.755081,39.317331,,,,,1,1,0,2,Silahlı saldırı,3,Polis,22,"Polis binası (karargah, istasyon, okul)",istasyon,209,Türkiye,Kürdistan İşçi Partisi (PKK),,Ateşli silahlar,2,Otomatik silah,Otomatik ateşli silah,2,1,,,,,,3775289118,3932064509,3898843426,3629778344
1992,3,13,209,Turkey,10,Middle East & North Africa,Mardin,Nusaybin,37.072693,41.214825,,,,,0,0,0,1,Suikast,3,Polis,25,Polis Güvenlik Güçleri / Görevlileri,2 polis,209,Türkiye,Bilinmeyen,,Ateşli silahlar,3,tabanca,Tabanca,0,2,,,,,,3707516269,4121599361,3898843426,3629778344
2012,6,19,209,Turkey,10,Middle East & North Africa,Hakkari,Daglica,37.377382,44.085035,,"06/19/2012: Saldırganlar, Hakkari'nin Türkiye Daglıca bölgesinde bulunan Dalca askeri karakoluna saldırdılar. Bu, aynı gün meydana gelen üç koordineli saldırıdan biriydi. Sekiz Türk askeri ve 20 saldırgan dahil olmak üzere en az 28 kişi öldü",,,,,,,,,,,,,,,,,,,,,,,,,,,,3737509393,4408260493,3898843426,3629778344
2012,6,19,209,Turkey,10,Middle East & North Africa,Hakkari,Yesiltas,37.414964,44.110826,,"06/19/2012: Saldırganlar, Hakkari'nin Türkiye Daglıca bölgesinde, Yeşiltaş askeri karakoluna saldırdılar. Bu, aynı gün meydana gelen üç koordineli saldırıdan biriydi. Saldırılarda sekiz Türk askeri ve 18 saldırgan dahil olmak üzere en az 26 kişi öldürüldü ve 19 Türk askeri yaralandı. Koordineli olaylar için hiçbir grup sorumluluk almadı",,,,,,,,,,,,,,,,,,,,,,,,,,,,37415129,441108,3898843426,3629778344
2012,6,19,209,Turkey,10,Middle East & North Africa,Hakkari,Daglica,37.377382,44.085035,,"06/19/2012: Saldırganlar, Hakkari'nin Türkiye Daglıca bölgesinde bir askeri karakola saldırdılar. Bu, aynı gün meydana gelen üç koordineli saldırıdan biriydi. Saldırılarda sekiz Türk askeri ve 18 saldırgan dahil olmak üzere en az 26 kişi öldürüldü ve 19 Türk askeri yaralandı. Koordineli olaylar için hiçbir grup sorumluluk almadı",,,,,,,,,,,,,,,,,,,,,,,,,,,,3737509393,4408260493,3898843426,3629778344
1992,3,13,209,Turkey,10,Middle East & North Africa,Mardin,Nusaybin,37.072693,41.214825,,,,,0,1,0,2,Silahlı saldırı,3,Polis,25,Polis Güvenlik Güçleri / Görevlileri,birim,209,Türkiye,Kürdistan İşçi Partisi (PKK),,Ateşli silahlar,2,Otomatik silah,Otomatik ateşli silah,0,2,,,,,,3707516269,4121599361,3898843426,3629778344
2015,8,21,209,Turkey,10,Middle East & North Africa,Sirnak,Beytussebap district,37.570506,43.164092,,"08/21/2015: Mülteciler ve ateşli silahlarla saldırıya uğrayan saldırganlar, Türkiye'nin Şırnak ilçesi Beytüşşebap ilçesinde bir Türk Jandarma karakoluna saldırdılar. Saldırıda en az bir asker öldürüldü ve dört kişi yaralandı. Hiçbir grup sorumluluk kabul etmedi",,,,,,,,,,,,,,,,,,,,,,,,,,,,3762554128,4313263244,3898843426,3629778344
2015,8,21,209,Turkey,10,Middle East & North Africa,Sirnak,Uludere district,37.445184,42.855231,Olay Karaçalı Tepesi'nin yakınlarında meydana geldi.,"08/21/2015: Saldırganlar, Türkiye'nin Şırnak ilinin Uludere ilçesinde bulunan Karaçay Tepesi yakınlarındaki Türk Jandarma askerlerine saldırdı. Olayda en az bir asker yaralandı. Hiçbir grup sorumluluk kabul etmedi",,,,,,,,,,,,,,,,,,,,,,,,,,,,374371875,42869851,3898843426,3629778344
2015,8,21,209,Turkey,10,Middle East & North Africa,Van,Gevas district,38.296171,43.107687,,"08/21/2015: Van ilinde, Balaban'da bir Türk Jandarma kontrol noktasında patlayıcı yüklü bir araç patlatıldı. Patlamada en az bir asker öldü, bir diğeri de yaralandı. Hiçbir grup sorumluluk kabul etmedi",,,,,,,,,,,,,,,,,,,,,,,,,,,,382960145,43108545,3898843426,3629778344
2015,8,21,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.032783,28.662622,Olay Esenyurt mahallesinde meydana geldi.,"08/21/2015: Saldırganlar İstanbul ili, İstanbul ili, Esenyurt mahallesinde bir Türk Ulusal Polis Teşkilatı (EGM) istasyonunda ateş açtılar. Saldırıda rapor edilen herhangi bir zayiat yoktu. Saldırının sorumluluğunu hiçbir grup üstlenmedi.",,,0,0,0,2,Silahlı saldırı,3,Polis,22,"Polis binası (karargah, istasyon, okul)",karakol,209,Türkiye,Bilinmeyen,,Ateşli silahlar,5,Bilinmeyen Silah Türü,Saldırıda uzun namlulu ateşli silahlar kullanıldı.,0,0,Bu saldırıda herhangi bir malın hasar görüp görmediği bilinmemektedir.,,"""""Türkiye: İstanbul karakoluna ateş açtı"""", Anadolu Ajansı (AA), 21 Ağustos 2015.","21 Ağustos 2015 tarihinde, """"Cihan Haber Ajansı (CNA) ile"""" Kira Polis Karakolu'na teröristler uzun namlulu silahlarla saldırıyor. """"","""""İstanbul karakoluna ateş açtı, sakatlanmadı"""", Daily Sabah Online, 22 Ağustos 2015.",4101709296,2896335096,3898843426,3629778344
2015,8,22,209,Turkey,10,Middle East & North Africa,Agri,Dogubeyazit district,39.547074,44.068778,,"08/22/2015: Saldırganlar Türkiye’de Ağrı’nın Doğubayazıt ilçesinde bulunan bir Türk Ulusal Polis Teşkilatı (EGM) memurunun ikametgahında patlayıcı aygıtlar attılar. Patlamada bildirilen zayiat yoktu. Bu, aynı tarihte Doğubayazıt'daki EGM varlıklarını hedef alan iki bombalı saldırıdan biriydi. Hiçbir grup sorumluluk kabul etmedi",,,,,,,,,,,,,,,,,,,,,,,,,,,,39565184,4406457633,3898843426,3629778344
2015,8,22,209,Turkey,10,Middle East & North Africa,Hakkari,Yuksekova district,37.570354,44.282055,,"08/22/2015: Saldırganlar, Hakkari ilinin Yüksekova ilçesinde bulunan bir Türk Ulusal Polis Teşkilatı (EGM) konvoyuna ateş açtı. Saldırıda rapor edilen herhangi bir zayiat yoktu. Hiçbir grup sorumluluk kabul etmedi",,,,,,,,,,,,,,,,,,,,,,,,,,,,3756825058,4428610775,3898843426,3629778344
2015,8,22,209,Turkey,10,Middle East & North Africa,Mardin,Nusaybin district,37.069644,41.213997,,"08/22/2015: Saldırganlar, Mardin vilayetinin Nusaybin ilçesinde bulunan Türk Ulusal Polis Teşkilatı (EGM) subaylarına yangın çıkardı ve yangın çıkardı. Saldırıda rapor edilen herhangi bir zayiat yoktu. Hiçbir grup sorumluluk kabul etmedi",,,,,,,,,,,,,,,,,,,,,,,,,,,,370942833,412449568,3898843426,3629778344
